,Datetime,Open,High,Low,Close,Volume
185,2020-09-25T00:00:00,860.1,895.4,852.0,889.25,4961986
186,2020-09-28T00:00:00,898.0,917.5,893.0,902.85,3853608
187,2020-09-29T00:00:00,909.95,912.85,892.4,895.45,3362403
188,2020-09-30T00:00:00,897.8,904.5,884.1,901.6,3582799
189,2020-10-01T00:00:00,909.95,913.6,900.7,902.8,2506559
190,2020-10-05T00:00:00,907.95,908.55,895.05,896.95,2788003
191,2020-10-06T00:00:00,901.05,904.55,888.25,892.6,3497327
192,2020-10-07T00:00:00,895.0,895.0,876.05,887.9,5074140
193,2020-10-08T00:00:00,890.3,894.0,879.05,881.05,3918967
194,2020-10-09T00:00:00,887.4,914.95,885.6,908.45,9668658
195,2020-10-12T00:00:00,916.95,925.75,902.05,905.75,6188907
196,2020-10-13T00:00:00,907.95,915.7,888.85,896.45,4548652
197,2020-10-14T00:00:00,897.0,917.0,887.2,915.2,5287050
198,2020-10-15T00:00:00,913.0,919.0,885.4,888.8,4927842
199,2020-10-16T00:00:00,894.0,903.5,889.5,894.1,2373465
200,2020-10-19T00:00:00,899.0,906.0,884.0,902.9,5800528
201,2020-10-20T00:00:00,919.0,935.5,913.0,917.3,13188768
202,2020-10-21T00:00:00,924.95,931.0,908.65,924.45,6391002
203,2020-10-22T00:00:00,922.0,939.0,920.15,936.3,6151489
204,2020-10-23T00:00:00,940.0,948.5,928.0,941.25,5102393
205,2020-10-26T00:00:00,949.85,959.25,943.0,951.75,6976099
206,2020-10-27T00:00:00,960.0,986.0,955.15,981.95,9638582
207,2020-10-28T00:00:00,989.95,994.65,974.2,982.85,7369226
208,2020-10-29T00:00:00,951.1,958.8,926.0,934.5,11853447
209,2020-10-30T00:00:00,941.0,946.8,924.2,929.5,4797494
210,2020-11-02T00:00:00,930.0,937.95,920.65,929.3,3682174
211,2020-11-03T00:00:00,944.9,952.9,932.5,947.75,4049112
212,2020-11-04T00:00:00,934.25,950.65,930.0,939.85,3369408
213,2020-11-05T00:00:00,952.0,959.8,944.3,958.1,2889134
214,2020-11-06T00:00:00,959.0,967.5,950.1,960.75,3419233
215,2020-11-09T00:00:00,971.0,974.6,962.4,965.85,3040456
216,2020-11-10T00:00:00,975.0,1036.9,971.6,1033.7,12149416
217,2020-11-11T00:00:00,1040.0,1062.8,1021.25,1059.45,10254627
218,2020-11-12T00:00:00,1054.9,1075.85,1052.45,1073.2,6743163
219,2020-11-13T00:00:00,1065.05,1068.15,1038.1,1051.5,5025096
220,2020-11-14T00:00:00,1060.05,1067.8,1054.0,1059.2,911852
221,2020-11-17T00:00:00,1063.0,1096.85,1061.05,1080.9,7611327
222,2020-11-18T00:00:00,1080.9,1154.25,1079.15,1148.15,13436421
223,2020-11-19T00:00:00,1125.05,1177.0,1107.7,1134.25,10841151
224,2020-11-20T00:00:00,1140.0,1161.0,1118.5,1132.3,7009257
225,2020-11-23T00:00:00,1138.8,1147.85,1122.85,1125.85,4998877
226,2020-11-24T00:00:00,1135.0,1144.0,1128.3,1135.5,4623887
227,2020-11-25T00:00:00,1141.5,1147.8,1112.45,1116.0,4651911
228,2020-11-26T00:00:00,1130.0,1134.95,1101.55,1118.85,7360928
229,2020-11-27T00:00:00,1129.0,1139.8,1092.0,1122.4,18995549
230,2020-12-01T00:00:00,1140.0,1140.0,1111.2,1115.95,3551604
231,2020-12-02T00:00:00,1120.05,1132.05,1104.1,1113.75,4434968
232,2020-12-03T00:00:00,1135.0,1137.45,1120.3,1125.15,4087608
233,2020-12-04T00:00:00,1130.0,1162.0,1128.75,1149.5,6542918
234,2020-12-07T00:00:00,1154.8,1171.9,1144.0,1169.7,5484461
235,2020-12-08T00:00:00,1174.95,1182.5,1148.05,1171.4,4982626
236,2020-12-09T00:00:00,1178.0,1185.0,1166.35,1181.0,4304573
237,2020-12-10T00:00:00,1182.0,1193.75,1170.05,1190.35,4921373
238,2020-12-11T00:00:00,1188.0,1216.8,1182.0,1194.3,6689415
239,2020-12-14T00:00:00,1198.1,1263.9,1198.1,1249.65,9723233
240,2020-12-15T00:00:00,1250.0,1252.0,1216.1,1246.25,6953407
241,2020-12-16T00:00:00,1256.25,1278.0,1247.05,1268.25,5729223
242,2020-12-17T00:00:00,1270.0,1284.0,1254.05,1278.8,5345257
243,2020-12-18T00:00:00,1283.95,1301.0,1270.0,1281.55,10315248
244,2020-12-21T00:00:00,1276.25,1338.5,1154.0,1234.85,21153346
245,2020-12-22T00:00:00,1235.25,1268.0,1213.55,1262.7,7998730
246,2020-12-23T00:00:00,1268.0,1271.3,1248.35,1264.8,4057070
247,2020-12-24T00:00:00,1275.0,1281.0,1253.5,1262.2,3277840
248,2020-12-28T00:00:00,1275.0,1291.0,1266.5,1289.4,3405825
249,2020-12-29T00:00:00,1294.95,1295.05,1267.7,1284.85,3778319
250,2020-12-30T00:00:00,1288.2,1296.35,1271.0,1292.05,2866392
251,2020-12-31T00:00:00,1293.0,1304.0,1282.0,1287.6,3889877
