,Datetime,Open,High,Low,Close,Volume
189,2020-10-01T00:00:00,49.3,50.0,48.97,49.4,14256817
190,2020-10-05T00:00:00,49.67,50.77,49.2,50.37,16171232
191,2020-10-06T00:00:00,50.77,50.83,49.8,50.23,16092167
192,2020-10-07T00:00:00,50.1,50.37,49.53,50.13,15157502
193,2020-10-08T00:00:00,50.07,50.53,49.53,50.33,13210777
194,2020-10-09T00:00:00,49.73,51.67,49.73,51.0,18028904
195,2020-10-12T00:00:00,51.0,51.63,50.07,50.47,11846163
196,2020-10-13T00:00:00,50.37,50.9,49.7,50.73,12907922
197,2020-10-14T00:00:00,50.13,50.6,49.17,49.77,19604295
198,2020-10-15T00:00:00,49.77,50.53,49.33,49.7,17815860
199,2020-10-16T00:00:00,49.73,50.13,49.23,49.47,23227741
200,2020-10-19T00:00:00,49.73,51.6,49.73,51.2,23207536
201,2020-10-20T00:00:00,51.07,51.13,49.93,50.03,18691246
202,2020-10-21T00:00:00,50.5,51.17,50.27,50.67,28080425
203,2020-10-22T00:00:00,50.57,52.17,50.33,51.8,21947260
204,2020-10-23T00:00:00,51.8,52.83,51.8,52.17,13735592
205,2020-10-26T00:00:00,52.17,52.8,52.0,52.07,12517768
206,2020-10-27T00:00:00,51.7,52.33,50.73,52.07,15157667
207,2020-10-28T00:00:00,52.07,52.23,51.4,52.03,11414392
208,2020-10-29T00:00:00,51.13,52.6,50.8,52.27,18997747
209,2020-10-30T00:00:00,53.33,54.6,52.67,53.03,54768803
210,2020-11-02T00:00:00,53.37,53.67,51.7,52.13,19197735
211,2020-11-03T00:00:00,52.03,52.73,51.6,52.0,15275353
212,2020-11-04T00:00:00,52.0,52.33,51.23,51.97,10731410
213,2020-11-05T00:00:00,52.47,53.47,52.17,53.2,19673077
214,2020-11-06T00:00:00,53.33,53.93,53.13,53.5,15044571
215,2020-11-09T00:00:00,53.63,54.3,53.4,54.13,15987537
216,2020-11-10T00:00:00,54.07,56.3,54.07,56.17,21976849
217,2020-11-11T00:00:00,56.17,56.8,55.43,56.67,18399868
218,2020-11-12T00:00:00,56.67,57.0,55.97,56.87,13700138
219,2020-11-13T00:00:00,56.0,56.77,55.8,56.5,11108758
220,2020-11-14T00:00:00,56.83,58.0,56.6,57.77,6756382
221,2020-11-17T00:00:00,58.0,58.0,56.33,56.63,25035014
222,2020-11-18T00:00:00,56.33,56.97,56.13,56.83,12869418
223,2020-11-19T00:00:00,56.83,57.73,56.33,56.47,15420472
224,2020-11-20T00:00:00,56.5,57.17,55.6,56.57,15609165
225,2020-11-23T00:00:00,57.0,57.77,56.03,57.63,21750853
226,2020-11-24T00:00:00,58.0,58.23,57.17,57.43,17836449
227,2020-11-25T00:00:00,57.67,58.07,57.0,57.17,17102078
228,2020-11-26T00:00:00,57.27,57.5,56.37,57.07,15122856
229,2020-11-27T00:00:00,57.07,57.47,56.0,56.4,31877290
230,2020-12-01T00:00:00,56.67,57.33,56.07,57.23,14386967
231,2020-12-02T00:00:00,57.23,59.57,57.07,58.93,44728000
232,2020-12-03T00:00:00,59.63,60.07,58.4,59.93,39317570
233,2020-12-04T00:00:00,60.2,60.97,59.33,60.27,24856327
234,2020-12-07T00:00:00,60.33,61.47,60.27,61.13,21338652
235,2020-12-08T00:00:00,61.33,61.53,60.03,60.7,17122770
236,2020-12-09T00:00:00,60.93,62.83,60.73,62.63,34467763
237,2020-12-10T00:00:00,62.6,62.6,60.77,61.63,22243189
238,2020-12-11T00:00:00,62.37,64.07,62.03,62.57,55197152
239,2020-12-14T00:00:00,63.33,64.53,63.07,64.13,34961172
240,2020-12-15T00:00:00,64.17,64.17,62.9,63.63,20959935
241,2020-12-16T00:00:00,64.33,65.0,63.87,64.23,22630689
242,2020-12-17T00:00:00,64.33,64.67,63.33,63.6,16645932
243,2020-12-18T00:00:00,63.6,63.83,62.2,62.63,24364590
244,2020-12-21T00:00:00,62.27,62.27,56.4,58.07,49215350
245,2020-12-22T00:00:00,57.33,59.0,56.13,58.63,34029323
246,2020-12-23T00:00:00,58.8,59.07,57.83,58.77,21048766
247,2020-12-24T00:00:00,58.83,60.83,58.83,60.17,21997837
248,2020-12-28T00:00:00,60.67,61.33,60.6,61.13,13213126
249,2020-12-29T00:00:00,61.33,61.67,60.27,60.8,14705538
250,2020-12-30T00:00:00,60.9,61.13,60.0,60.6,13421049
251,2020-12-31T00:00:00,60.33,61.1,60.13,60.63,15177511
